,Conf.,Zipfian s,Mean,Std. dev,Graph 0,Graph 1,Graph 2,Graph 3,Graph 4,Graph 5,Graph 6,Graph 7,Graph 8,Graph 9
0,1,0.5,0.0008187940736725699,0.0005255398350078866,0.0005051813354142,0.000360215733127,0.0013737768454887,0.0004582546710275,0.0005587887406739,0.0006069910807829,0.0015774621209473,0.0003430192111662,0.0005669123734692,0.0018373386246288
1,2,1.0,0.0011451451817278,0.00047440492617343996,0.0004959309885214,0.0015077725859779,0.0011812479907063,0.0013328229457094,0.0005683216786957,0.0020632727760298,0.0010654590331148,0.0014734688862924,0.0012224076504723,0.000540747281758
2,3,1.5,0.00537544544077663,0.0016133832170719751,0.0057535675957399,0.0061905407993302,0.0051055819204622,0.009111465965981,0.0025691289720576,0.0050525349194272,0.0045001408449625,0.0060269347495684,0.0039579201719871,0.0054866384682502
3,4,2.0,0.01569058728842528,0.006642148034099833,0.0139814477110704,0.021781126283077,0.008927063548845,0.0211159422106447,0.013298871555138,0.0156051481856202,0.0190534853223619,0.007325194723834,0.0286122626209526,0.007205330722709
4,5,2.5,0.0020190633011678903,0.0014871280651369988,0.0017085333734549,0.0052130814194661,0.0024625831927875,0.0014220091047105,0.000632899705076,0.0005096383220881,0.0031824979969533,0.0009321035224335,0.003567851412691,0.000559434962018
5,6,3.0,0.0006085167292793299,0.0005341551113781068,0.0005678991686646,0.0003481552935942,0.0004899129271946,0.0004709213137954,0.0005963217886569,0.0021693832721786,0.0003456111320418,0.0002400821149597,0.0002790949841607,0.0005777852975468
6,7,3.5,0.00083209487572815,0.0006923893461618862,0.0004880540678037,0.0006490123000512,0.0004947101600558,0.000664575505179,0.000367583142346,0.0004549224697845,0.0026464077744537,0.0015745335313723,0.000672243783718,0.0003089060225173
7,8,4.0,0.0005606106829975901,0.0003444300387244724,0.0004068052350026,0.0008459768622397,0.0005108822606946,0.0003877767869164,0.0002739076618563,0.0014790008130094,0.0005166880533788,0.0002426460114816,0.0005172109598991,0.0004252121854974
